"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Enpp4",-0.113732144637705,10.1112335356002,-15.2006039389616,1.31772561300019e-51,1.80017160245928e-51,105.005082385157
"Pln",-0.096993649265487,10.0284358142691,-15.1729983952778,1.98866960486038e-51,2.7130553954439e-51,104.425248226241
"Adamts10",-0.164986788602267,10.2200925332598,-15.1445771051088,3.03571287264977e-51,4.13866785637324e-51,104.380421775494
"Plaat3",-0.169416173209697,10.2010541930755,-15.1362693694143,3.43475130424785e-51,4.67949768971097e-51,104.231775832555
"Kdm7a",-0.136937240840794,10.1775971651754,-15.0355053839888,1.52829429327934e-50,2.08072742447834e-50,102.695329722626
"Mkrn1",-0.247570377722532,10.2227604520726,-14.975936631458,3.67740042444017e-50,5.00326588359207e-50,101.909820761422
"Ier5",-0.152048799602598,10.2653755329925,-14.9627458475354,4.4646639821843e-50,6.0702433476333e-50,101.774087624932
"Prrx1",-0.201632899416991,10.4325242138137,-14.934518550659,6.75828645133793e-50,9.18245441757871e-50,101.577718509399
"Psap",-0.191498274391957,11.5548320809071,-14.8978932730895,1.15603420063292e-49,1.5675040008582e-49,101.323991228171
"Furin",-0.135311387044274,10.1909549571212,-14.9077951778636,9.99987867814679e-50,1.35775677911022e-49,100.846212428784
"Pf4",-0.123469510684904,10.0823534984359,-14.9017089466688,1.09322047745665e-49,1.48333850401174e-49,100.55515289023
"Hjurp",-0.141142749645715,10.1796940990256,-14.8480512825174,2.39531489740743e-49,3.2456841428285e-49,99.9545520542216
"Myo10",-0.110760088050855,10.0880818042242,-14.8455076868352,2.48589137793572e-49,3.36613592137538e-49,99.744282105741
"Pdzd2",-0.149062077373491,10.2100941359666,-14.8153731248375,3.85704483990859e-49,5.21927583208199e-49,99.5366899625371
"Igf2r",-0.159228527267308,10.2822872443991,-14.7758839319283,6.85002313283848e-49,9.26304683277685e-49,99.0852671312203
"Gm2a",-0.150392975902056,10.2809667461989,-14.7750930046736,6.9291754560458e-49,9.36375061627811e-49,99.0776173013113
"Arpc5",-0.168209902856606,10.393213082307,-14.750349025154,9.92315196003603e-49,1.33915680972146e-48,98.864556721163
"Plat",-0.149972388226287,10.2463440141942,-14.7563876454007,9.09095345924632e-49,1.22767771225474e-48,98.7456798253949
"Hes1",-0.148821453320872,10.2318865832882,-14.7156773068212,1.63975071251647e-48,2.21139678019754e-48,98.1326142721616
"Ahcyl2",-0.103634112749505,10.1017192993403,-14.7002931180013,2.04836582006931e-48,2.76060083567293e-48,97.6729983210536
"2210407C18Rik",-0.0854281349775761,10.0346012084104,-14.6948355895141,2.21647983201915e-48,2.98515802292141e-48,97.4549145649716
"Zfp445",-0.155106196237034,10.2254252381879,-14.6350370496744,5.25075227594358e-48,7.0669613404355e-48,96.9719797120168
"Nrip1",-0.175268850026368,10.3560068042841,-14.6092863537396,7.60446530583328e-48,1.02210555185931e-47,96.7965747787
"Comp",-0.1069650232365,10.0697457771009,-14.6154969112539,6.95504808409839e-48,9.35446951459098e-48,96.3903245252666
"Adamts1",-0.224499234770581,10.6584461805275,-14.5441486651746,1.93526027707156e-47,2.59940937148631e-47,96.0949129059727
"Klf3",-0.173640567641748,10.4029706878914,-14.5200208684241,2.7325490407749e-47,3.66785106144282e-47,95.5749291867894
"Rps15a",-0.141084068114704,12.0631100691873,-14.4132508455351,1.24954406049189e-46,1.67274974630776e-46,94.3664526690887
"Ankrd1",-0.0985125831326616,10.0638164859786,-14.4588787983594,6.53415856595797e-47,8.76480022261297e-47,94.1476987880631
"Crim1",-0.208120974228892,10.6208197000425,-14.3920528600406,1.687613255233e-46,2.2546603276326e-46,93.9217714599918
"Tanc2",-0.111267124746627,10.1113332731306,-14.42729017692,1.02378182109502e-46,1.3723616904759e-46,93.7999536781705
"Cryab",0.223761025518119,11.0938913971197,14.3666632974568,2.41747876881691e-46,3.22330502508921e-46,93.6726619043953
"Ehd1",-0.148439102063849,10.2896421504473,-14.3944865904278,1.6304110434014e-46,2.17969390829064e-46,93.6519849393119
"Krt18",-0.0913666322897431,10.0642025193299,-14.4144765333631,1.22800214090391e-46,1.64501291480765e-46,93.5235870268628
"Frmd6",-0.160490035155158,10.2957083015036,-14.3770986091636,2.08564429001148e-46,2.78271419614607e-46,93.4128689657217
"Gltp",-0.124131178910156,10.2042476400198,-14.3845128640667,1.87782270559751e-46,2.50710641601803e-46,93.3737523725309
"Slc16a3",-0.0851534864097676,10.0387922349846,-14.406381413545,1.37742636075512e-46,1.84271085050852e-46,93.3548005950761
"Pbxip1",0.223218079776656,11.3058980596274,14.3264681815246,4.26519002504995e-46,5.6831312792138e-46,93.1377634274007
"Sorl1",0.206471637488406,10.6070823794579,14.3259388085052,4.29715904226098e-46,5.72191616812381e-46,92.9662926546889
"Mgll",-0.192723873001963,10.5047816983487,-14.3239350753187,4.42033982709638e-46,5.88202239134581e-46,92.8950396540225
"Nrgn",-0.0869293437552745,10.0284229006271,-14.3192296125419,4.72360320349343e-46,6.28138723868807e-46,92.1022056248276
"Arhgef6",-0.105296612773381,10.094733321298,-14.2740376446648,8.92452561611451e-46,1.18598347058e-45,91.6111281536971
"Ctla2a",-0.119149212037218,10.1044613957683,-14.241223223338,1.41480978618114e-45,1.87889745840788e-45,91.167155739628
"D10Wsu102e",-0.10439113533228,10.0940274705238,-14.2005721860814,2.50031059336692e-45,3.31826223406359e-45,90.5871030475975
"Kcnb1",-0.106710037931492,10.0859914512627,-14.1946638171989,2.71569441255799e-45,3.60171672753048e-45,90.4867082236552
"Ptbp3",-0.15701985247987,10.3094758044357,-14.0978453518216,1.04694711007451e-44,1.38668491400597e-44,89.5436763059897
"Atf5",-0.151176836982422,10.2622829621918,-14.1002995604801,1.01185085353542e-44,1.34108794371825e-44,89.5057020606062
"Rbpj",-0.159781821139395,10.3515764450005,-14.08121897593,1.31880515614058e-44,1.74560576590415e-44,89.3689073092812
"Epas1",-0.187925065342636,10.4191844724827,-14.0708075699922,1.52371375204857e-44,2.01549438101662e-44,89.2988929243943
"E030013I19Rik",0.200493583990577,10.552345098137,14.033051904525,2.57033276406428e-44,3.39541976758822e-44,88.8713194656003
"Ets1",-0.137485067392801,10.2162206640825,-14.0546920271969,1.90503630542805e-44,2.51822380096239e-44,88.7948504149534
"Klf6",-0.214591204142595,11.1227244864641,-14.0114161637593,3.46623839986073e-44,4.57589227704387e-44,88.7582509011374
"Uaca",-0.129629319414807,10.207653501148,-13.9972725794554,4.21359294087563e-44,5.55882973730294e-44,87.987558256781
"Pdcd4",-0.13502383930645,10.2561056984785,-13.981249937727,5.2554954267146e-44,6.92880082625524e-44,87.8552992164096
"Nr2f2",-0.163799850696533,10.3139467160459,-13.9532116127532,7.73189757575172e-44,1.01869533277361e-43,87.5610892561234
"Col6a3",-0.211008718009104,10.6731902196462,-13.9196910320813,1.22552607557866e-43,1.61359588621286e-43,87.3932717647825
"Mcl1",-0.202621463065856,10.8169630452753,-13.8696103748637,2.43404750589968e-43,3.19848555308762e-43,86.7605786820878
"Rapgef5",-0.115890806851862,10.1361684587153,-13.8936322485799,1.75191796289926e-43,2.30515521434114e-43,86.4345618482458
"Mxd1",-0.0887486241607416,10.0601781887174,-13.8732347408473,2.31630890110393e-43,3.04577107311496e-43,86.0083819143853
"Gm17056",-0.0906672618265159,10.0405439599479,-13.829479823222,4.21103625091408e-43,5.52992285083924e-43,85.3671909677301
"Satb1",-0.101608020282347,10.0882384710624,-13.810026541561,5.48974420580455e-43,7.20438872152828e-43,85.2086249221864
"Ckb",0.221897528836472,10.9276196818219,13.737883743367,1.4631477971421e-42,1.91762489795819e-42,84.9759741814041
"Nfkb1",-0.140413601225003,10.2558248585334,-13.7402648562959,1.41667568639077e-42,1.85793532641413e-42,84.581608004608
"Fgl2",0.214760732995007,11.1265676001274,13.7004166031858,2.42971194204982e-42,3.18233391231149e-42,84.513235480927
"Twist1",-0.108912307118185,10.145066370356,-13.6878948683364,2.87767252229839e-42,3.76658707107119e-42,83.6766630340737
"Parm1",-0.126214971135072,10.1869685293265,-13.6816495195309,3.13090330695094e-42,4.09536076775794e-42,83.670008938621
"Flt1",-0.129461354795342,10.1401863286612,-13.612426385785,7.95405981269763e-42,1.03974638074479e-41,82.6518855829326
"Crispld2",-0.183621601193765,10.4686913086214,-13.5566511445007,1.68043084803684e-41,2.19520685569803e-41,82.3771282559246
"Tgfb3",-0.130504792207514,10.2058682013268,-13.5215717541363,2.68577514143792e-41,3.50623386610694e-41,81.5658565803517
"Cks2",-0.0759798721691549,10.0367062694593,-13.5089949101245,3.17658455481546e-41,4.14427208716955e-41,81.0656443022282
"Scd2",-0.15476855762029,10.3340757565182,-13.3966028208858,1.41407165195656e-40,1.84243863447109e-40,80.1175420160411
"Nudt4",0.211292667564324,11.2390107881115,13.3676550189905,2.07331574869405e-40,2.69787345308269e-40,80.10828726763
"Gpihbp1",-0.120467488868474,10.0732042409564,-13.42584100001,9.59979989230126e-41,1.25160363654514e-40,80.0373155759191
"Ndrg1",-0.149183635916986,10.3252993527191,-13.3477256352486,2.69701848272248e-40,3.50717618039335e-40,79.4614626122744
"Sema3e",-0.0885577750240873,10.056262328681,-13.3701873229528,2.00512183978245e-40,2.6108357288834e-40,79.272610758608
"Dusp1",-0.225386356437912,11.2173099477631,-13.2877516479791,5.93777075021654e-40,7.70638643765937e-40,79.0737152390063
"Samd9l",-0.124330468023222,10.2032239652869,-13.329937982406,3.40949826631045e-40,4.42791982637721e-40,79.0364997238909
"Lamc3",-0.0812013529163167,10.0362388367032,-13.3434568497506,2.85317145440799e-40,3.70782515192722e-40,78.8784809252152
"Flnb",-0.142836755785595,10.2921157180035,-13.2790232972619,6.65857733289794e-40,8.63628707250057e-40,78.514928859808
"Anxa3",-0.20121659413576,10.7528886809495,-13.2122205974082,1.59651336864064e-39,2.06668397235035e-39,78.0023563563603
"Enpp2",-0.0831748963211059,10.0404505947463,-13.2721626174376,7.28568632427531e-40,9.44353379685717e-40,77.9561113931952
"C1qb",-0.107993092522632,10.0874747381909,-13.2284653616364,1.29117466152635e-39,1.67250603824657e-39,77.4902583938125
"Wwp2",0.20658039806866,10.8179788492695,13.1588753730348,3.1999354261138e-39,4.13695594843413e-39,77.3011601702109
"Lepr",-0.0888438802290317,10.0560068856659,-13.1794976747361,2.44649237760132e-39,3.1649319244519e-39,76.7842793929415
"Itga9",0.204331372632364,11.0755886610339,13.1105066177866,5.99696430212514e-39,7.73801845435501e-39,76.7385492974043
"Swap70",-0.118199294655026,10.1898711978424,-13.1429325293671,3.93696618543314e-39,5.08651961942266e-39,76.5821000405069
"Ctsz",-0.184360726598996,10.6735872682147,-13.1019261057809,6.70229718162563e-39,8.63698090415674e-39,76.5453611068957
"Atf3",-0.201488396752564,10.5309320532992,-13.0981598739175,7.03737963427204e-39,9.0629486597193e-39,76.4197496110662
"Lbr",-0.118731793299133,10.1924368389561,-13.1165949842677,5.54175151212841e-39,7.15526341139885e-39,76.242329100522
"Egr3",-0.0891224252005234,10.0575732795643,-13.1021460897641,6.68322311222593e-39,8.61795372305085e-39,75.7860294842137
"Fzd6",-0.0920670058056174,10.0753453632224,-13.0776130962544,9.18113587331989e-39,1.18161336850964e-38,75.5110748465843
"H1f0",-0.122885511601321,10.2177852992116,-13.0492139878493,1.32504819331938e-38,1.70424204928538e-38,75.4247937171304
"Upb1",-0.0791951840308442,10.0497751548418,-13.0441016208687,1.4154021167357e-38,1.8192829263955e-38,75.0282970619772
"Adamtsl3",-0.127965990035676,10.2052732259225,-13.011822244631,2.14543892003133e-38,2.75586245347634e-38,74.9180063316085
"Tpt1",0.0703647727986585,12.7603771144751,12.9648033258706,3.92527743666034e-38,5.0356349411935e-38,74.8824076318663
"Ddr2",-0.18715515165084,10.5676779169677,-12.9755292549216,3.42059888491535e-38,4.39101268923665e-38,74.8729835912733
"Btg2",-0.233376616529583,11.0867771010472,-12.9548353452994,4.46038868926331e-38,5.71844703751707e-38,74.7682071852552
"Wsb1",-0.135987542876624,10.2441635552269,-12.9493434148346,4.78558127345817e-38,6.13143020302136e-38,74.199998473446
"Tubb2a",-0.129987106021641,10.2647398630704,-12.936455390373,5.64425355299956e-38,7.22233340115106e-38,74.0672648783914
"Timp4",-0.117699495494636,10.130866114252,-12.9474079434369,4.90571632666104e-38,6.28132692274141e-38,73.9550007908702
"Plin2",-0.112125678202027,10.1713586261172,-12.9313983819506,6.02158061532876e-38,7.69531069051598e-38,73.837233964688
"Ctnnbip1",-0.105907898704807,10.1350806383622,-12.9318154742323,5.98953268832452e-38,7.65924896205181e-38,73.7719480460027
"Ccrl2",-0.09156086768043,10.0967214626689,-12.9295165319703,6.16830842807874e-38,7.87778854160759e-38,73.6651689021267
"Abi3bp",-0.158404726820045,10.3927308046924,-12.8491678496927,1.71880858786108e-37,2.19375697238173e-37,73.1224572861233
"Tob1",-0.124789814657523,10.222727652825,-12.836855686632,2.00998045849519e-37,2.56375058481529e-37,72.7241038658208
"Smg1",-0.153355468235935,10.2901595448526,-12.8223210381755,2.41737669869181e-37,3.08142345276202e-37,72.6658208633251
"Fez1",-0.105636667598116,10.1688981697925,-12.8218632832268,2.43146066692062e-37,3.09740212346576e-37,72.4389944540649
"Loxl1",-0.175681829233715,10.5455967707896,-12.7806464945893,4.0990263765006e-37,5.21173093007069e-37,72.3911960708018
"Dusp10",-0.0921953220199061,10.0903766966259,-12.8125469588252,2.73650013245043e-37,3.48376846906483e-37,72.169598012121
"Myof",-0.148848024238687,10.349495004536,-12.7740559834255,4.45536358621481e-37,5.66119896596545e-37,72.1268268438498
"Axl",-0.185523113254943,10.6203476483877,-12.7480585179159,6.1875128824194e-37,7.85715921577066e-37,72.0235436028845
"Ptprm",-0.104754717101484,10.1332250068874,-12.7926767729217,3.52006735103598e-37,4.4784571896132e-37,71.997322340849
"Adam10",-0.124463380781203,10.2431325921599,-12.7406657896255,6.79242700499664e-37,8.61983122461502e-37,71.5515888128598
"Jmjd1c",-0.145515720165463,10.3206596149509,-12.7106205752283,9.91809294296092e-37,1.25784311261394e-36,71.297740900946
"Rpl32",-0.122169018389696,12.1245010746339,-12.6683413479017,1.68711811324449e-36,2.13559254841075e-36,71.1730932248324
"Sh3bgrl3",-0.187526478486317,10.7031448709924,-12.6702352407281,1.64750318125645e-36,2.08676780399804e-36,71.0876012007695
"Snx2",-0.119436169583309,10.2396744041036,-12.6774240056081,1.50537089895092e-36,1.90794790741561e-36,70.7630713254404
"Antxr1",-0.165949611022695,10.4293106484961,-12.6302065662082,2.7202948000254e-36,3.44123314361215e-36,70.4197955975957
"Tuba1a",-0.180162649890837,10.5937483480648,-12.6029914669254,3.82219292856849e-36,4.83210231171743e-36,70.2008828513256
"Rpl30",-0.109947855460659,12.1984703689946,-12.556467207458,6.82487034196272e-36,8.61182377534727e-36,69.7821266840432
"Scn1b",-0.122160103140038,10.2302408231567,-12.5891868211616,4.54060857933045e-36,5.73671330300752e-36,69.6509943007726
"Tmcc3",-0.132982043401515,10.2743954926707,-12.5591583873898,6.60015974465466e-36,8.33353503112962e-36,69.3473805623401
"Pakap.1",-0.138393525917872,10.3040323686449,-12.5274928745601,9.78247285408973e-36,1.23204947784505e-35,69.000394443811
"Plxna4",-0.1148575360268,10.1728127043033,-12.5420076055233,8.16894512980905e-36,1.03013179442737e-35,68.947774653443
"Nuak1",-0.123728612519997,10.2214722952562,-12.5250003789385,1.00898048582179e-35,1.26995655861774e-35,68.8311931565019
"Npr3",-0.0826028215431975,10.0484262434613,-12.5338651314173,9.03840242825333e-36,1.13905512643394e-35,68.6039742235953
"Mir99ahg",-0.134305627985393,10.2065467587877,-12.4993908727495,1.38600685100917e-35,1.74340484403669e-35,68.4967769468981
"Dnajb4",0.19146731170658,10.8658605975016,12.4586307931063,2.29436398959056e-35,2.88055742572575e-35,68.4958755035032
"Hexa",-0.147030308541098,10.3981841522569,-12.4706971216005,1.97666417878435e-35,2.48480726434236e-35,68.4181627124095
"Sorbs1",-0.133930211173789,10.2274277203992,-12.4608488400577,2.23238026949513e-35,2.8044978259989e-35,68.0621787574684
"Olfml2b",-0.158088800527967,10.4291219908061,-12.4388809213877,2.92738914028302e-35,3.67070738593482e-35,68.0595707031138
"Ar",-0.146066771104973,10.3479910059018,-12.4249627748508,3.47501110871145e-35,4.35465051216974e-35,67.7983196900563
"Rspo3",-0.0774977555294019,10.0496729698375,-12.439930045876,2.88977066350799e-35,3.62581011732495e-35,67.4528408537502
"Saa3",-0.060063826470925,10.0016181408295,-12.3937204127045,5.10320318355675e-35,6.39098708022135e-35,66.7767806253245
"Cdh11",-0.0928458083072687,10.0828887573642,-12.3582219213955,7.88817059220527e-35,9.87255393267243e-35,66.5262412222512
"Malat1",0.150556005300931,12.9937819137933,12.2828978911092,1.97959828144304e-34,2.4744978518038e-34,66.3991739638765
"Cd2ap",-0.156889448117514,10.4556756624585,-12.2978843641247,1.64914508529475e-34,2.06272055696654e-34,66.3675950956632
"2200002D01Rik",-0.0988632555661333,10.1459771541618,-12.2738864119855,2.20915972692847e-34,2.75972483064144e-34,65.6310511599978
"Pnpla2",-0.126827020290921,10.2293931622135,-12.2599037602849,2.61876769031636e-34,3.26937289677448e-34,65.6251366712076
"Hbegf",-0.131739579344984,10.2676134738406,-12.2548796716665,2.78368037680304e-34,3.47308843019718e-34,65.617325778083
"Vegfd",-0.102836466479049,10.140574209537,-12.2540036522883,2.81347362759577e-34,3.50807185485757e-34,65.3830100771403
"Slc3a2",-0.122958673829912,10.2743215839739,-12.1979016017692,5.55495661340128e-34,6.92206431576483e-34,64.9462850772951
"Efhd2",-0.113052933348484,10.2235261627705,-12.1738386848048,7.43019159799236e-34,9.25304059525823e-34,64.5705039114657
"4632427E13Rik",-0.122583072493738,10.1691414655505,-12.0462943654924,3.44000778623722e-33,4.28127913657401e-33,62.9578372484159
"Ppp1r12b",0.191966622329762,11.0795546036977,11.9736916428316,8.17371355252154e-33,1.01410838120615e-32,62.7077191079375
"Meis2",-0.132274859858683,10.2934354923284,-12.0038257800257,5.71059108818311e-33,7.09831086163221e-33,62.6606126556717
"Sphkap",-0.0734529199344713,10.0332293401859,-12.0153576747132,4.97717640488626e-33,6.1905179165252e-33,62.299379212398
"Notch3",-0.0989517969179694,10.0894893247155,-11.9970403532566,6.19130252860971e-33,7.6910590417512e-33,62.2060387728874
"Lrp1",-0.190381075441508,11.0198041290861,-11.9259105569515,1.44075845731081e-32,1.78422099976571e-32,62.1558538636295
"Rgs17",-0.0817636500239409,10.0649547976197,-11.9953016674315,6.32081637176933e-33,7.84707184577198e-33,62.1327067189536
"Tuba1b",-0.16246816193398,10.5614063312434,-11.9152014804722,1.63544422331672e-32,2.02281289216663e-32,61.8793317473026
"Tef",-0.127845238878438,10.2324408209987,-11.9346511768827,1.29906039256436e-32,1.6097402634007e-32,61.7470960774381
"Tmcc1",-0.118667586774809,10.1898875414267,-11.9161393954447,1.61739745726501e-32,2.00172952631808e-32,61.4564729597447
"Tnnt2",-0.065426873938554,10.0175195697236,-11.9423691708124,1.18550027504139e-32,1.46993214512262e-32,61.4017334457123
"Ddah2",-0.130806247775793,10.3472171425999,-11.8397647440502,3.9814101343417e-32,4.91532115350827e-32,60.8022624659858
"Rpl19",0.100460204233039,12.2569857347866,11.8071261449638,5.84102178190325e-32,7.20668942862832e-32,60.7885693074177
"Jup",-0.113050367672214,10.2149342114113,-11.8435419104874,3.80842585495219e-32,4.70466442860061e-32,60.6467687670369
"Chka",-0.105855936228464,10.1412506921088,-11.8548341932865,3.33454347025347e-32,4.12180898671628e-32,60.6361515711137
"Ebf1",-0.184081836206738,10.8998422056697,-11.7462797909973,1.19019964172186e-31,1.46666622516558e-31,60.0372354146516
"Ptgs2",-0.0852763524588536,10.0673094420686,-11.765961585171,9.45787699531611e-32,1.16619938289964e-31,59.4512874868233
"Islr",-0.1613901637183,10.5049729789685,-11.7084490977881,1.84946972381208e-31,2.27487050899395e-31,59.4327627920073
"Pros1",-0.116282922015907,10.268541371798,-11.7189123932614,1.63742362803136e-31,2.01653156161497e-31,59.2880609567284
"Acly",-0.111723367406118,10.2114022520804,-11.7106798001344,1.80208826463638e-31,2.21795478724477e-31,59.1024605698527
"Pamr1",-0.102583278301354,10.1533810716642,-11.6909199699095,2.26749197583632e-31,2.78732879635688e-31,58.758473789658
"Cyp26b1",-0.0748653998543496,10.0418925493676,-11.6790328102449,2.60308042651357e-31,3.19788750185942e-31,58.3911889228982
"Ikzf2",-0.0822896724525801,10.0683849389571,-11.6652462623838,3.05445668460785e-31,3.7501002880391e-31,58.2909761009821
"Abcc9",0.168258814701078,10.6062022887109,11.5916813137011,7.14775379577725e-31,8.77025005616841e-31,58.1374445993856
"4931406P16Rik",-0.116499684253226,10.25378784076,-11.5434116278765,1.24516331560968e-30,1.52687101852812e-30,57.254332285713
